,care.vice,care.virtue,fairness.vice,fairness.virtue,loyalty.vice,loyalty.virtue,authority.vice,authority.virtue,sanctity.vice,sanctity.virtue
coverage,0.15060240963855426,0.0,0.0,0.14465408805031446,0.0,0.034883720930232565,0.0,0.1038961038961039,0.0,0.0967741935483871
networks,0.125,0.0,0.12244897959183673,0.0,0.1282051282051282,0.0,0.0,0.0,0.09090909090909093,0.0
enter,0.0625,0.0,0.0,0.09433962264150944,0.0,0.1282051282051282,0.0,0.1566265060240964,0.07936507936507936,0.0
delay,0.1875,0.0,0.10344827586206896,0.0,0.09836065573770493,0.0,0.08,0.0,0.03333333333333333,0.0
program,0.1284153005464481,0.0,0.0,0.08045977011494253,0.06567164179104477,0.0,0.07427055702917773,0.0,0.0,0.08029197080291971
private,0.09034267912772584,0.0,0.0,0.13392857142857142,0.0,0.08620689655172414,0.11301369863013698,0.0,0.09210526315789473,0.0
speaking,0.03389830508474576,0.0,0.0859375,0.0,0.0,0.04444444444444445,0.0,0.05357142857142857,0.101010101010101,0.0
shoulder,0.35,0.0,0.0,0.05882352941176471,0.0,0.08,0.0,0.04166666666666666,0.0,0.0
interfere,0.36,0.0,0.0,0.3157894736842105,0.18421052631578946,0.0,0.42857142857142855,0.0,0.19230769230769232,0.0
tactics,0.20833333333333331,0.0,0.17142857142857146,0.0,0.1111111111111111,0.0,0.17333333333333334,0.0,0.08888888888888889,0.0
college,0.0,0.02843601895734597,0.036036036036036036,0.0,0.0,0.031746031746031744,0.028225806451612906,0.0,0.03286384976525822,0.0
late,0.0,0.02512562814070352,0.01345291479820628,0.0,0.026086956521739132,0.0,0.02109704641350211,0.0,0.0,0.026041666666666668
constitution,0.008547008547008548,0.0,0.0,0.09401709401709403,0.0,0.0,0.0,0.061538461538461535,0.007575757575757577,0.0
came,0.0,0.06406685236768803,0.072992700729927,0.0,0.0,0.08064516129032258,0.0675990675990676,0.0,0.08408408408408409,0.0
willing,0.08641975308641975,0.0,0.14285714285714285,0.0,0.2531645569620253,0.0,0.0,0.1650485436893204,0.0,0.08641975308641975
road,0.1020408163265306,0.0,0.043478260869565216,0.0,0.07407407407407407,0.0,0.07874015748031496,0.0,0.07766990291262135,0.0
jury,0.13432835820895522,0.0,0.18,0.0,0.0,0.0,0.0,0.101010101010101,0.0,0.08450704225352113
task,0.0,0.054545454545454536,0.12048192771084335,0.0,0.0,0.05194805194805195,0.10714285714285714,0.0,0.0625,0.0
engineer,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.3461538461538461,0.0,0.0,0.0
shape,0.0,0.1851851851851852,0.0,0.060606060606060615,0.0,0.10526315789473684,0.0,0.13043478260869565,0.10810810810810813,0.0
civic,0.13333333333333333,0.0,0.0,0.16666666666666666,0.27586206896551724,0.0,0.0,0.13793103448275862,0.08695652173913042,0.0
substantial,0.07317073170731707,0.0,0.0,0.12195121951219512,0.0,0.1176470588235294,0.0,0.1020408163265306,0.0,0.0
cited,0.07894736842105263,0.0,0.0,0.09523809523809523,0.0375,0.0,0.07526881720430108,0.0,0.013888888888888888,0.0
shut,0.0,0.09230769230769233,0.0,0.11688311688311688,0.203125,0.0,0.2375,0.0,0.0,0.10810810810810813
election,0.05728643216080403,0.0,0.1222896790980052,0.0,0.1,0.0,0.10173697270471464,0.0,0.0864321608040201,0.0
generations,0.0,0.17307692307692307,0.0,0.0,0.0,0.125,0.13333333333333333,0.0,0.2380952380952381,0.0
contribution,0.0,0.17647058823529413,0.0,0.08823529411764706,0.0,0.19230769230769232,0.0,0.14285714285714285,0.0,0.1176470588235294
publicly,0.0,0.06481481481481481,0.13636363636363635,0.0,0.2627118644067797,0.0,0.15789473684210525,0.0,0.07017543859649122,0.0
decided,0.06293706293706294,0.0,0.0,0.11888111888111888,0.14285714285714285,0.0,0.0,0.09146341463414634,0.0,0.06976744186046513
great,0.0,0.09345794392523364,0.0,0.08445945945945946,0.0,0.08235294117647059,0.0,0.06020066889632107,0.0,0.0661764705882353
marketplace,0.0,0.12121212121212123,0.0,0.26666666666666666,0.0,0.0,0.03225806451612903,0.0,0.0,0.0
media,0.0,0.054421768707482984,0.09784735812133072,0.0,0.07451923076923077,0.0,0.1137855579868709,0.0,0.0,0.07887323943661972
bureaucracy,0.2,0.0,0.08695652173913042,0.0,0.09090909090909093,0.0,0.3333333333333333,0.0,0.0,0.13043478260869565
peace,0.0,0.15695067264573992,0.0,0.08888888888888889,0.0,0.10548523206751056,0.0,0.10344827586206896,0.0,0.1095890410958904
absentee,0.25,0.0,0.12,0.0,0.1176470588235294,0.0,0.1935483870967742,0.0,0.1153846153846154,0.0
poll,0.09375,0.0,0.0,0.02631578947368421,0.0,0.0,0.03409090909090909,0.0,0.0,0.0
registration,0.0,0.20689655172413796,0.12962962962962962,0.0,0.15517241379310345,0.0,0.14814814814814814,0.0,0.08888888888888889,0.0
showing,0.0,0.046875,0.08108108108108109,0.0,0.0,0.030303030303030307,0.0,0.02666666666666667,0.0,0.05263157894736842
casualties,0.4166666666666667,0.0,0.1,0.0,0.04878048780487805,0.0,0.10714285714285714,0.0,0.17391304347826084,0.0
expression,0.0,0.15555555555555556,0.0,0.1111111111111111,0.0,0.11320754716981132,0.0,0.24444444444444444,0.0,0.125
countless,0.2777777777777778,0.0,0.0,0.15789473684210525,0.0,0.037037037037037035,0.05555555555555555,0.0,0.047619047619047616,0.0
resignation,0.0,0.0,0.09523809523809523,0.0,0.08,0.0,0.21212121212121213,0.0,0.08571428571428573,0.0
affordable,0.0,0.03759398496240601,0.0,0.057142857142857134,0.0,0.02531645569620253,0.0,0.007575757575757577,0.0,0.01680672268907563
court,0.03289473684210526,0.0,0.08185538881309687,0.0,0.043537414965986385,0.0,0.08991825613079019,0.0,0.019637462235649543,0.0
relationship,0.0,0.12578616352201258,0.0,0.10795454545454546,0.0,0.13612565445026178,0.09352517985611512,0.0,0.0,0.1506849315068493
struggling,0.3,0.0,0.10869565217391304,0.0,0.0,0.05084745762711865,0.06779661016949153,0.0,0.0925925925925926,0.0
suspects,0.23478260869565215,0.0,0.19,0.0,0.1176470588235294,0.0,0.07462686567164177,0.0,0.12698412698412698,0.0
accept,0.0,0.1326530612244898,0.0,0.2564102564102564,0.0,0.16831683168316833,0.0,0.17796610169491525,0.0,0.17567567567567569
failed,0.13020833333333334,0.0,0.13793103448275862,0.0,0.14130434782608695,0.0,0.16,0.0,0.08333333333333333,0.0
sentencing,0.17857142857142858,0.0,0.22857142857142854,0.0,0.09523809523809523,0.0,0.1590909090909091,0.0,0.04,0.0
divided,0.0,0.0,0.0,0.0967741935483871,0.0,0.136986301369863,0.07575757575757576,0.0,0.09433962264150944,0.0
hot,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.20833333333333331
violence,0.2544802867383513,0.0,0.13677811550151975,0.0,0.106312292358804,0.0,0.15434083601286175,0.0,0.18218623481781376,0.0
closing,0.08823529411764706,0.0,0.07017543859649122,0.0,0.07462686567164177,0.0,0.0,0.08235294117647059,0.0,0.0
largely,0.0,0.043478260869565216,0.08695652173913042,0.0,0.04444444444444445,0.0,0.09615384615384616,0.0,0.05357142857142857,0.0
discrimination,0.2926829268292683,0.0,0.4594594594594595,0.0,0.136986301369863,0.0,0.12,0.0,0.23376623376623376,0.0
advance,0.14285714285714285,0.0,0.15384615384615385,0.0,0.0,0.10588235294117647,0.08333333333333333,0.0,0.14102564102564102,0.0
faced,0.0963855421686747,0.0,0.09574468085106384,0.0,0.07142857142857142,0.0,0.12087912087912088,0.0,0.07142857142857142,0.0
directly,0.0743801652892562,0.0,0.06993006993006994,0.0,0.06521739130434782,0.0,0.0,0.08035714285714286,0.0,0.0
exit,0.0,0.12280701754385966,0.125,0.0,0.0,0.0,0.030769230769230767,0.0,0.0,0.08196721311475409
lawyers,0.053763440860215055,0.0,0.10989010989010987,0.0,0.05607476635514018,0.0,0.08955223880597014,0.0,0.036036036036036036,0.0
supported,0.0,0.05785123966942149,0.0,0.03448275862068965,0.0,0.16806722689075632,0.0,0.13761467889908258,0.0,0.0380952380952381
controls,0.0,0.15789473684210525,0.0,0.14,0.0,0.047619047619047616,0.0,0.08571428571428573,0.1176470588235294,0.0
human,0.13602015113350127,0.0,0.13981042654028436,0.0,0.08130081300813008,0.0,0.08010335917312661,0.0,0.14323607427055704,0.0
intimidation,0.3333333333333333,0.0,0.21212121212121213,0.0,0.09523809523809523,0.0,0.35714285714285715,0.0,0.1851851851851852,0.0
creating,0.0,0.1566265060240964,0.0,0.0684931506849315,0.0,0.13725490196078433,0.13513513513513514,0.0,0.0,0.03614457831325301
serve,0.0,0.1,0.0,0.1176470588235294,0.0,0.1242603550295858,0.14285714285714285,0.0,0.10071942446043164,0.0
increase,0.0,0.14035087719298245,0.0,0.11,0.0,0.10285714285714287,0.0,0.09550561797752807,0.0,0.11594202898550725
outspoken,0.09375,0.0,0.0,0.0,0.18181818181818185,0.0,0.0,0.19047619047619047,0.1153846153846154,0.0
unclear,0.02325581395348837,0.0,0.06382978723404255,0.0,0.0,0.09782608695652174,0.05555555555555555,0.0,0.03125,0.0
trading,0.12195121951219512,0.0,0.0,0.28205128205128205,0.0,0.13333333333333333,0.12244897959183673,0.0,0.0,0.10344827586206896
refusal,0.2,0.0,0.25,0.0,0.0,0.24242424242424246,0.0,0.13043478260869565,0.3125,0.0
case,0.07303370786516854,0.0,0.06880733944954129,0.0,0.0,0.06265664160401002,0.0603448275862069,0.0,0.05853658536585366,0.0
relief,0.0,0.1875,0.0,0.09803921568627452,0.0,0.17777777777777778,0.0,0.10810810810810813,0.0,0.08823529411764706
store,0.08,0.0,0.0,0.061538461538461535,0.0,0.0,0.0,0.03896103896103896,0.1016949152542373,0.0
considered,0.08247422680412371,0.0,0.07692307692307693,0.0,0.08333333333333333,0.0,0.1032258064516129,0.0,0.1095890410958904,0.0
ability,0.0,0.12244897959183673,0.0,0.11347517730496455,0.0,0.15037593984962405,0.0,0.15822784810126586,0.0,0.1487603305785124
talk,0.10824742268041238,0.0,0.0,0.0970873786407767,0.0,0.09767441860465116,0.0,0.10426540284360188,0.0,0.06358381502890173
participated,0.0,0.05555555555555555,0.2631578947368421,0.0,0.0,0.18181818181818185,0.2380952380952381,0.0,0.0,0.13043478260869565
stay,0.0,0.1566265060240964,0.0,0.09289617486338797,0.0,0.14427860696517414,0.10497237569060773,0.0,0.0,0.1270718232044199
crowds,0.21739130434782608,0.0,0.0,0.08571428571428573,0.09090909090909093,0.0,0.05263157894736842,0.0,0.15151515151515152,0.0
released,0.054455445544554455,0.0,0.08133971291866028,0.0,0.07751937984496124,0.0,0.05263157894736842,0.0,0.021052631578947368,0.0
served,0.04861111111111111,0.0,0.0,0.08860759493670886,0.0,0.1564245810055866,0.0,0.1099476439790576,0.0,0.07453416149068323
acquisition,0.04,0.0,0.2631578947368421,0.0,0.16666666666666666,0.0,0.0,0.05,0.0,0.0
cross,0.0,0.078125,0.07407407407407407,0.0,0.056338028169014086,0.0,0.057142857142857134,0.0,0.05172413793103448,0.0
documents,0.09448818897637797,0.0,0.12781954887218044,0.0,0.12307692307692307,0.0,0.10526315789473684,0.0,0.05,0.0
ice,0.10144927536231883,0.0,0.0,0.040404040404040414,0.0,0.0,0.028169014084507043,0.0,0.04477611940298507,0.0
ways,0.0,0.14857142857142858,0.10795454545454546,0.0,0.0,0.10416666666666667,0.09042553191489362,0.0,0.06557377049180327,0.0
supporter,0.054545454545454536,0.0,0.0,0.08695652173913042,0.0,0.27419354838709675,0.0,0.09230769230769233,0.0,0.06451612903225806
process,0.07926829268292683,0.0,0.1176470588235294,0.0,0.07961783439490445,0.0,0.11176470588235296,0.0,0.08794788273615635,0.0
weapons,0.21008403361344535,0.0,0.12195121951219512,0.0,0.13432835820895522,0.0,0.07563025210084033,0.0,0.11235955056179776,0.0
video,0.05517241379310345,0.0,0.06716417910447761,0.0,0.009615384615384616,0.0,0.02197802197802198,0.0,0.010101010101010102,0.0
means,0.08424908424908427,0.0,0.0,0.1004016064257028,0.07112970711297073,0.0,0.06766917293233082,0.0,0.052173913043478265,0.0
settlement,0.0,0.16091954022988506,0.10679611650485436,0.0,0.07608695652173914,0.0,0.0,0.0821917808219178,0.0,0.04807692307692308
partnership,0.0,0.0,0.0,0.05,0.21052631578947367,0.0,0.0,0.06756756756756757,0.047619047619047616,0.0
try,0.0,0.12796208530805686,0.0,0.11739130434782608,0.1440677966101695,0.0,0.12878787878787878,0.0,0.0,0.10426540284360188
regions,0.0851063829787234,0.0,0.21568627450980396,0.0,0.06818181818181818,0.0,0.13333333333333333,0.0,0.05660377358490566,0.0
mining,0.0,0.1590909090909091,0.0,0.125,0.0,0.1346153846153846,0.0,0.15,0.0,0.08823529411764706
consequence,0.3333333333333333,0.0,0.0,0.2,0.2,0.0,0.0,0.21052631578947367,0.0,0.05882352941176471
tribal,0.16071428571428573,0.0,0.0,0.12698412698412698,0.15942028985507245,0.0,0.14814814814814814,0.0,0.12903225806451613,0.0
tweeted,0.0,0.08536585365853659,0.0,0.07792207792207792,0.0,0.10465116279069768,0.0,0.10588235294117647,0.0,0.13253012048192772
combined,0.0,0.03773584905660377,0.09523809523809523,0.0,0.08771929824561403,0.0,0.0,0.04651162790697674,0.0,0.029411764705882356
ended,0.13157894736842105,0.0,0.0,0.11904761904761905,0.06930693069306931,0.0,0.0,0.0989010989010989,0.0,0.13953488372093026
regulatory,0.0,0.10869565217391304,0.0,0.06666666666666668,0.0,0.17391304347826084,0.0,0.14285714285714285,0.0,0.0
criticism,0.16091954022988506,0.0,0.13274336283185842,0.0,0.17647058823529413,0.0,0.17333333333333334,0.0,0.04444444444444445,0.0
serves,0.0,0.042857142857142864,0.0,0.06779661016949153,0.0,0.1774193548387097,0.02127659574468085,0.0,0.0,0.0
expected,0.07829181494661921,0.0,0.03690036900369004,0.0,0.0,0.06093189964157706,0.07612456747404844,0.0,0.05882352941176471,0.0
watched,0.10526315789473684,0.0,0.125,0.0,0.07692307692307693,0.0,0.0,0.0,0.1724137931034483,0.0
poor,0.22522522522522526,0.0,0.22142857142857145,0.0,0.08661417322834647,0.0,0.1276595744680851,0.0,0.12396694214876032,0.0
virus,0.17391304347826084,0.0,0.15,0.0,0.05882352941176471,0.0,0.04,0.0,0.25,0.0
stepped,0.16666666666666666,0.0,0.2702702702702703,0.0,0.1388888888888889,0.0,0.0,0.1724137931034483,0.2413793103448276,0.0
suicide,0.4479166666666667,0.0,0.14444444444444446,0.0,0.2073170731707317,0.0,0.25,0.0,0.1891891891891892,0.0
threw,0.0,0.3461538461538461,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.06666666666666668
emergency,0.2727272727272727,0.0,0.06329113924050632,0.0,0.12941176470588234,0.0,0.16071428571428573,0.0,0.10714285714285714,0.0
crack,0.12121212121212123,0.0,0.14814814814814814,0.0,0.11428571428571427,0.0,0.225,0.0,0.15151515151515152,0.0
written,0.0,0.04,0.0,0.0,0.0379746835443038,0.0,0.0,0.08695652173913042,0.0,0.06557377049180327
bomber,0.3157894736842105,0.0,0.16129032258064516,0.0,0.19047619047619047,0.0,0.24242424242424246,0.0,0.14285714285714285,0.0
refugee,0.1263157894736842,0.0,0.16806722689075632,0.0,0.1103448275862069,0.0,0.07758620689655173,0.0,0.08053691275167785,0.0
acted,0.07142857142857142,0.0,0.17647058823529413,0.0,0.28,0.0,0.2962962962962963,0.0,0.0,0.0
virtues,0.0,0.06666666666666668,0.0,0.125,0.0,0.06666666666666668,0.0,0.05555555555555555,0.0,0.3333333333333333
university,0.0,0.0071599045346062064,0.0,0.01881720430107527,0.0,0.014018691588785048,0.0,0.00468384074941452,0.006896551724137931,0.0
argue,0.06666666666666668,0.0,0.08771929824561403,0.0,0.1,0.0,0.061224489795918366,0.0,0.057142857142857134,0.0
housing,0.0,0.14492753623188406,0.0,0.0851063829787234,0.0,0.0875,0.017241379310344827,0.0,0.10294117647058824,0.0
dismissed,0.0,0.08928571428571429,0.0,0.20689655172413796,0.1864406779661017,0.0,0.19642857142857145,0.0,0.08108108108108109,0.0
selection,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.20689655172413796,0.03571428571428571,0.0
cheap,0.0,0.1153846153846154,0.0,0.2727272727272727,0.0,0.13043478260869565,0.0,0.0,0.0,0.0
tolerance,0.0,0.2222222222222222,0.0,0.1935483870967742,0.0,0.09090909090909093,0.0,0.0625,0.2608695652173913,0.0
wide,0.13953488372093026,0.0,0.06976744186046513,0.0,0.06818181818181818,0.0,0.14285714285714285,0.0,0.13513513513513514,0.0
swamp,0.0,0.17647058823529413,0.0,0.0,0.0,0.18181818181818185,0.0,0.0,0.0,0.5
agree,0.0,0.053763440860215055,0.0,0.1391304347826087,0.0,0.17346938775510204,0.0,0.07547169811320754,0.0,0.09090909090909093
received,0.1479591836734694,0.0,0.13740458015267176,0.0,0.08984375,0.0,0.059907834101382486,0.0,0.1004566210045662,0.0
hire,0.28,0.0,0.2682926829268293,0.0,0.275,0.0,0.0,0.14814814814814814,0.1153846153846154,0.0
stolen,0.30952380952380953,0.0,0.1891891891891892,0.0,0.13636363636363635,0.0,0.07142857142857142,0.0,0.10526315789473684,0.0
hiring,0.15151515151515152,0.0,0.10344827586206896,0.0,0.0,0.022727272727272728,0.08888888888888889,0.0,0.0,0.1176470588235294
title,0.0,0.0,0.08771929824561403,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.0
asylum,0.1702127659574468,0.0,0.0,0.18292682926829268,0.0,0.12903225806451613,0.16129032258064516,0.0,0.13793103448275862,0.0
display,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1,0.0,0.0,0.07142857142857142
surveillance,0.08333333333333333,0.0,0.13636363636363635,0.0,0.0,0.10416666666666667,0.08928571428571429,0.0,0.1346153846153846,0.0
gen,0.0,0.0,0.0,0.0,0.0,0.0,0.04629629629629629,0.0,0.0,0.0
joined,0.0,0.017094017094017096,0.05,0.0,0.136986301369863,0.0,0.0916030534351145,0.0,0.0,0.08602150537634409
hacking,0.15384615384615385,0.0,0.15714285714285714,0.0,0.0,0.14912280701754385,0.16666666666666666,0.0,0.11206896551724138,0.0
end,0.10105263157894737,0.0,0.08431372549019607,0.0,0.10855949895615867,0.0,0.0933609958506224,0.0,0.06265060240963856,0.0
proud,0.0,0.1,0.0,0.1016949152542373,0.0,0.1724137931034483,0.0,0.12727272727272726,0.0,0.14893617021276595
suspicion,0.10526315789473684,0.0,0.043478260869565216,0.0,0.13043478260869565,0.0,0.2692307692307692,0.0,0.08333333333333333,0.0
demanded,0.21212121212121213,0.0,0.11627906976744184,0.0,0.0851063829787234,0.0,0.20454545454545456,0.0,0.13636363636363635,0.0
hotels,0.0,0.16129032258064516,0.0,0.06896551724137931,0.0,0.1044776119402985,0.0,0.0,0.0,0.078125
fighters,0.14285714285714285,0.0,0.05670103092783505,0.0,0.1414141414141414,0.0,0.21052631578947367,0.0,0.06666666666666668,0.0
disagree,0.05128205128205128,0.0,0.1956521739130435,0.0,0.07894736842105263,0.0,0.1875,0.0,0.0,0.07692307692307693
listen,0.0,0.0851063829787234,0.0,0.09090909090909093,0.0,0.05263157894736842,0.0,0.12698412698412698,0.09302325581395347,0.0
mean,0.053892215568862284,0.0,0.06930693069306931,0.0,0.0,0.049689440993788817,0.0,0.06547619047619048,0.0,0.059701492537313425
relatives,0.12,0.0,0.1566265060240964,0.0,0.11428571428571427,0.0,0.1176470588235294,0.0,0.125,0.0
promised,0.0,0.12213740458015268,0.0,0.17218543046357615,0.0,0.20382165605095545,0.0,0.1044776119402985,0.0,0.11278195488721805
regard,0.0,0.07692307692307693,0.0851063829787234,0.0,0.21153846153846154,0.0,0.0,0.08333333333333333,0.047619047619047616,0.0
institution,0.043478260869565216,0.0,0.0,0.08108108108108109,0.0851063829787234,0.0,0.2727272727272727,0.0,0.02564102564102564,0.0
involved,0.11282051282051282,0.0,0.09268292682926828,0.0,0.0,0.09405940594059406,0.12307692307692307,0.0,0.10628019323671498,0.0
wishes,0.25925925925925924,0.0,0.0,0.1176470588235294,0.0,0.14705882352941174,0.0,0.05882352941176471,0.0,0.16666666666666666
clash,0.0,0.19047619047619047,0.08571428571428573,0.0,0.0,0.0625,0.17857142857142858,0.0,0.13043478260869565,0.0
engaged,0.0,0.16,0.0,0.03448275862068965,0.05263157894736842,0.0,0.0,0.0925925925925926,0.0,0.2352941176470588
designer,0.0,0.0,0.0,0.0,0.0,0.030303030303030307,0.3809523809523809,0.0,0.0,0.1176470588235294
blocked,0.045454545454545456,0.0,0.2413793103448276,0.0,0.125,0.0,0.22857142857142854,0.0,0.08888888888888889,0.0
fossil,0.0,0.14285714285714285,0.19230769230769232,0.0,0.0,0.0,0.3125,0.0,0.09523809523809523,0.0
collect,0.03448275862068965,0.0,0.08695652173913042,0.0,0.29411764705882354,0.0,0.0,0.0,0.09375,0.0
unarmed,0.0,0.0,0.275,0.0,0.125,0.0,0.10526315789473684,0.0,0.038461538461538464,0.0
rule,0.08181818181818183,0.0,0.16017316017316016,0.0,0.0,0.1282051282051282,0.0,0.14754098360655735,0.0,0.05504587155963303
mass,0.1774193548387097,0.0,0.1,0.0,0.0847457627118644,0.0,0.08759124087591241,0.0,0.099009900990099,0.0
preventing,0.2413793103448276,0.0,0.16666666666666666,0.0,0.0,0.13043478260869565,0.0,0.2692307692307692,0.16666666666666666,0.0
absurd,0.2,0.0,0.16666666666666666,0.0,0.17647058823529413,0.0,0.1176470588235294,0.0,0.0,0.0
lived,0.0576923076923077,0.0,0.12087912087912088,0.0,0.0967741935483871,0.0,0.0784313725490196,0.0,0.0,0.034883720930232565
fail,0.1153846153846154,0.0,0.15789473684210525,0.0,0.1176470588235294,0.0,0.15625,0.0,0.11428571428571427,0.0
injuries,0.2597402597402597,0.0,0.0,0.021739130434782608,0.0,0.125,0.05357142857142857,0.0,0.09090909090909093,0.0
ceasefire,0.0,0.05681818181818181,0.0925925925925926,0.0,0.06666666666666668,0.0,0.0,0.05,0.025,0.0
sex,0.2195121951219512,0.0,0.0,0.2065217391304348,0.27419354838709675,0.0,0.2777777777777778,0.0,0.4273504273504273,0.0
scheduled,0.013157894736842105,0.0,0.06976744186046513,0.0,0.06578947368421052,0.0,0.07526881720430108,0.0,0.0,0.0
explain,0.038461538461538464,0.0,0.0,0.12698412698412698,0.0,0.0,0.06779661016949153,0.0,0.0,0.07692307692307693
deliver,0.07317073170731707,0.0,0.0,0.14893617021276595,0.0,0.08333333333333333,0.15789473684210525,0.0,0.05128205128205128,0.0
delivering,0.0,0.0,0.2352941176470588,0.0,0.0,0.2631578947368421,0.25,0.0,0.16666666666666666,0.0
removed,0.03571428571428571,0.0,0.15873015873015872,0.0,0.10526315789473684,0.0,0.1276595744680851,0.0,0.0,0.0851063829787234
